id,text,created_at,lang,source,retweet_count,reply_count,like_count,quote_count,conversation_id,hashtags,urls,mentions,media,geo,place_id,referenced_tweets,sentiment_score,subjectivity,emotion
f95b44a1-a7cc-4ee8-82e9-6b10b221430a,Message represent itself paper line cost computer.,2024-10-26 07:56:40,es,Twitter for Android,19,21,227,38,3c4fa846-5c59-48ef-8ae1-405353ca39a4,"['industry', 'learn', 'tonight', 'though', 'team']",[],['ymiller'],[],,336b6e60-97f9-464e-a21a-5ff4db0585ea,['11e49799-2fa5-438b-a127-2fd79317f0d9'],0.56,0.18,fear
2b45d18e-dcdf-401a-a68b-40be3a213dd6,Establish enter manage management.,2024-11-19 10:07:29,es,Twitter for Android,70,68,133,37,9f0285f6-4da4-4452-b234-11920657d56a,"['mouth', 'structure', 'lawyer', 'without', 'interesting']","['https://www.richardson.biz/', 'https://acosta.com/']",[],[],"('28.54944', '-81.77285')",,['19aa61a2-bfc8-4799-bdd7-7fca280f8f70'],-0.41,0.36,disgust
47128af6-ed40-4156-ae3a-00b3818fa022,According hard effect education reveal moment couple may.,2024-09-16 23:57:20,de,Twitter for iPhone,365,39,202,58,7a3a8c57-c595-489f-bb84-3aef407c53a9,"['they', 'American', 'accept']",['http://www.jones.com/'],['jennifer51'],[],"('33.95015', '-118.03917')",,[],0.31,0.02,disgust
d7226726-0702-4207-8d17-fc4baf6c4ba2,Different tree center drug require occur.,2024-01-24 11:08:52,de,Twitter for iPhone,170,97,843,93,42ad7a20-1420-4ac2-a631-c20fbfa7f940,"['fish', 'control']",['http://www.cole.com/'],['randy90'],"['https://dummyimage.com/720x322', 'https://placeimg.com/276/31/any']",,,['b806374d-1c84-450b-8833-25a96ae73ae8'],0.05,0.32,fear
2c54583b-d410-4bec-acb5-c59ec889c8c6,Rock culture property turn behind buy nor.,2024-02-01 03:01:26,fr,Twitter for Android,411,182,410,66,b9a1d4ab-ae84-4386-99cd-a014d2f0d0ad,"['budget', 'join', 'research']","['http://lang.com/', 'https://campos-taylor.com/']","['christopher87', 'lawsonperry']",['https://placekitten.com/84/392'],"('44.99012', '-123.02621')",,[],-0.46,0.64,disgust
d59298ca-1755-47eb-bfab-c7030caf12fa,Couple form chair own five.,2024-12-14 00:46:26,es,Twitter Web App,242,200,381,76,37b97d92-5e3c-415c-8cc3-b74fd5e8ee82,"['will', 'hundred', 'leader', 'single']","['http://thomas-williams.com/', 'https://bowman-walter.net/', 'https://orozco.biz/']",['ginasmith'],['https://placeimg.com/450/874/any'],,b97bfeab-3ef8-4d86-acea-d3df20e32751,[],0.4,0.6,disgust
fb9eb5d4-ae52-4efa-aed2-289df7ebf2fb,Office they maybe body her toward.,2024-06-05 23:51:03,fr,Twitter Web App,265,162,702,67,41b60edf-41ca-4574-bb53-e83a2b96927c,"['discuss', 'car', 'church', 'lay', 'throughout']",['https://www.lewis.com/'],[],"['https://placekitten.com/209/430', 'https://placeimg.com/612/791/any']",,0cfcba4b-1296-47a4-8982-6d5b6c47cbff,[],0.01,0.36,anger
9093007f-e32b-44e2-a7ba-7a19d63ab961,Opportunity evidence meeting wife for.,2024-03-30 05:25:07,en,Twitter for iPhone,233,39,645,43,f9343883-c70a-4f61-8c87-0b3342edf006,"['out', 'second', 'factor', 'final', 'local']",[],"['ericksonrobert', 'shirley09', 'chungmonica']",['https://dummyimage.com/937x402'],"('39.96097', '-75.60804')",,"['c50a1a84-56df-42eb-82bf-fca9ab567bf2', 'ffd9c4f0-b34b-467b-a045-2a6e08c15bd3']",-0.89,0.04,sadness
7e3fadeb-a29c-44b2-8139-693ae52482c6,Clearly kitchen report.,2024-08-22 06:04:49,es,Twitter for iPhone,76,189,960,55,b6416c8b-1043-4e57-8652-146f1f373439,['boy'],"['https://gross.net/', 'http://www.davidson.com/', 'http://www.marsh.info/']",['jonburton'],"['https://dummyimage.com/996x861', 'https://www.lorempixel.com/30/769']",,,['f29629cd-1c7c-41d1-a66d-9a712a2881d3'],0.8,0.74,disgust
cb94f649-609e-42e8-b5bb-1a5305d18cdd,Talk choice Mrs ok let loss seat.,2024-03-28 21:11:30,en,Twitter for iPhone,310,99,660,87,9c4f419a-1e1d-4f58-9904-71032bb60f34,"['place', 'job']",['https://medina.com/'],['josephdennis'],"['https://dummyimage.com/450x182', 'https://dummyimage.com/966x837']",,09a60647-1d8c-4fb7-bf0f-6092070fd1af,['89808ef4-1d46-46db-88ff-4e6076ca2e6a'],0.41,0.25,joy
8082d161-9b0a-4044-97bb-53dfc35c11e3,Address magazine loss day.,2024-09-12 01:55:10,fr,Twitter for Android,457,81,86,17,c9258aa1-b166-4dca-9baf-56d9cc67fed1,"['no', 'building', 'idea', 'section']","['https://www.kennedy.biz/', 'https://www.weaver.info/', 'http://velasquez-carrillo.com/']","['sara07', 'kimberlyfisher']","['https://dummyimage.com/799x186', 'https://placekitten.com/605/998']",,,[],0.24,0.08,anger
a3bdddd5-5c9d-400f-8eee-7354ba573517,Development firm woman wait two young make.,2024-04-05 15:52:25,de,Twitter Web App,263,92,596,43,ebd8b1df-77d6-4761-8bd4-482ab62db4a8,"['exactly', 'finally', 'often', 'project']",['https://johnson-fowler.net/'],"['joshuasmith', 'mvalenzuela']","['https://placeimg.com/431/719/any', 'https://dummyimage.com/904x195']",,,['2eb818d1-0ba4-42ef-850b-70eeb40eaeb6'],-0.44,0.09,joy
8438b7d5-0c38-4a45-aa76-3e22403c69ed,Wrong foot we success camera economy drug employee.,2024-02-09 15:52:38,fr,Twitter for iPhone,71,27,600,62,c9a5143a-bf46-4823-b027-ae056521851e,"['simply', 'service']",['https://white-lynch.org/'],"['salinasallison', 'murrayadrian']",['https://placekitten.com/464/763'],,63c874d8-8768-4557-aaa3-cda813dbb525,[],-0.59,0.73,joy
ac8d0653-ec33-4a74-9bd7-19ece05c988e,Card rock check whom president leg.,2024-12-25 05:39:15,en,Twitter for Android,167,23,265,45,3eff93da-0938-4581-a40f-03f90bddf996,['receive'],"['http://jones.net/', 'https://www.carpenter-smith.com/', 'https://www.simmons.com/']","['cooperdana', 'morganleslie', 'diazmaria']",['https://placeimg.com/542/516/any'],,7535efb4-83aa-48fc-b407-719e68e9b546,[],-0.73,0.63,disgust
271cbb1d-f170-4957-acb2-7c63077d9238,Street list carry education.,2024-09-30 18:22:40,es,Twitter for iPhone,476,1,939,96,7c3dbe96-f865-49b3-a2ac-597d83b32482,['strong'],"['http://www.rivera-rose.com/', 'http://black.com/']","['hollandfelicia', 'meredith34']","['https://dummyimage.com/980x955', 'https://dummyimage.com/103x919']",,,['6e03b35e-d258-4ee0-ac3d-e5910dcf9217'],0.95,0.43,sadness
ca8d53b2-88ec-4f96-936a-e07467db9f5d,Note support general man.,2024-11-25 16:04:06,fr,Twitter Web App,313,78,832,24,1c6f155a-78b5-465b-83ab-1e5ab7ea3465,"['since', 'if']","['http://villa.org/', 'http://www.lynch.org/']",[],"['https://placekitten.com/788/772', 'https://www.lorempixel.com/149/370']","('40.58654', '-122.39168')",,"['83f78038-82d9-4b19-bcd2-3d49dfdc3569', 'ee2fc013-bda8-431a-bd57-b52a2e7c7c71']",-0.54,0.27,fear
06a48f76-2343-4239-b981-bf9d5c85dd03,Doctor truth down guy.,2024-04-19 20:03:12,es,Twitter Web App,163,113,76,21,df984590-71d1-4863-821a-c5f08ef31a62,"['perform', 'and', 'may', 'cause', 'foreign']","['https://wheeler.com/', 'http://www.gutierrez.biz/', 'https://cole-bowen.com/']",[],['https://placeimg.com/574/175/any'],,489aef0b-9d99-4fa5-b9a9-4253409e44e3,[],0.48,0.97,anger
75aecb89-f5a4-4c5d-ae31-996ace5a9f68,Dark lose yes any pick reveal party among.,2024-04-04 04:28:02,de,Twitter for iPhone,83,92,22,51,8031d360-3817-4989-a354-836769b5a08f,"['project', 'this', 'yes', 'new', 'it']",['https://www.black-johnson.biz/'],"['marshkristin', 'evasquez']","['https://dummyimage.com/56x595', 'https://placekitten.com/936/938']",,,"['9ab961c2-0c35-4a5d-9733-1aa136d65b10', 'fef2d669-13fa-4761-ad26-31244ec8f4e3']",-0.58,0.69,fear
c0dcf84f-b206-4aac-ac3e-51ebb6a7a259,Hope system show interesting task key.,2024-08-11 18:28:40,de,Twitter for Android,201,194,66,2,077bf033-87a9-436c-8fef-c8f62fe2d433,"['quite', 'almost', 'free', 'child']",['https://www.long.com/'],"['hrojas', 'rhonda04']","['https://placeimg.com/829/109/any', 'https://dummyimage.com/161x622']",,,['841605d6-f55b-4c90-a154-3399d636dac0'],-0.26,0.24,disgust
c3d9b799-6e14-4f1d-9f5b-9df32f27465b,Forward evening political TV hospital example seven.,2024-11-04 17:50:40,de,Twitter Web App,315,69,202,29,06c17153-fece-4e6a-9deb-69aeaccf3630,"['become', 'community']",['https://www.phillips.com/'],"['johnsonmatthew', 'dbartlett', 'palmerwendy']","['https://dummyimage.com/90x271', 'https://placeimg.com/997/85/any']",,98a0c321-5183-4e85-9188-8e9669f52b05,[],0.63,0.83,fear
4a2c2d2e-4d24-46fd-aeb1-6f6afbf238dd,Charge toward no.,2024-06-29 03:33:17,es,Twitter Web App,378,26,924,28,3e1ed598-2670-43a8-96e5-07847f3c20a8,"['off', 'trouble', 'heavy', 'race', 'against']",['http://www.flores.biz/'],"['elaine48', 'luke94', 'upatel']","['https://www.lorempixel.com/64/915', 'https://dummyimage.com/76x292']","('39.78504', '-85.76942')",305c2249-b763-4a62-84fd-22841909c080,['49422238-f30b-4802-b535-40767fb3cec7'],-0.72,0.83,sadness
15dad316-28d8-4563-9b82-5ceb6040b0aa,Evening already however operation measure production scientist hour.,2024-06-25 19:31:08,fr,Twitter Web App,431,33,661,93,ac38240d-dd4a-4186-bedf-03ba5a521e14,['degree'],['http://kelly.biz/'],[],['https://dummyimage.com/407x807'],"('39.09112', '-94.41551')",,"['3993f861-b340-4ba1-8305-f663e0374210', '7f41a332-f7bf-4fbf-a92f-8e9ab937c893']",0.96,0.73,anger
252ec957-9de8-4015-a5e8-5bc78f383940,Light ago per free pick board reason.,2024-04-08 17:47:26,es,Twitter for iPhone,153,22,454,16,403ec5c9-ff1e-47af-a9e9-5689460b92d3,"['possible', 'clear']","['http://www.gonzalez.com/', 'http://www.conner-mclean.net/']","['melissahorne', 'qmiller', 'dominiquesmith']",['https://www.lorempixel.com/200/871'],,,['39564553-f206-40f8-93e5-874c5ba091cb'],0.4,0.52,sadness
980ff861-d83a-4616-9607-2ea1aa6a4232,Lay war item young.,2024-12-05 05:18:55,es,Twitter for Android,303,47,828,27,081a09dc-1330-4663-9d02-bb330504f273,"['not', 'degree', 'citizen', 'continue']",['http://fuentes-salazar.com/'],"['ryan61', 'fsmith']",[],,,[],0.3,0.46,joy
41c395cb-2f2a-4164-bed4-2c114634cddc,Already church others note herself.,2024-02-06 15:47:03,fr,Twitter for Android,172,110,131,93,21c74839-8db0-47d5-a89d-72b858d50eaf,"['world', 'instead', 'air', 'return', 'race']","['http://www.davis.com/', 'http://www.torres-baker.net/', 'http://www.stout.net/']","['brownmichelle', 'margaret91', 'eevans']",[],,4f2ffe48-bc69-4cac-ad98-8f9e0da96ea5,"['aa4e44b6-226d-43e3-ad37-1e2ef9309f6e', '10bd1137-4cf8-4706-9326-263d2976e92e']",-0.09,0.08,fear
433540b6-fad3-4e28-bfe1-8441cfff157d,Station movie at.,2024-03-23 06:00:28,de,Twitter for Android,259,114,94,2,7b434c72-351c-42ca-b477-2a4a157cdc28,"['can', 'wonder', 'theory', 'technology', 'live']",['http://harris.net/'],"['amanda23', 'morenoheather']",[],,d59172ef-2d2e-41b1-b64b-4eff99721e85,[],-0.77,0.37,disgust
29651b3d-c626-4185-935c-1bc762d6e003,Southern firm red realize past about left.,2024-04-14 11:28:20,de,Twitter for Android,424,142,926,75,40c41585-ac13-4777-8c56-b6892a07fe92,['relate'],['https://long.info/'],[],[],"('37.71715', '-122.40433')",42f4845b-a627-48d1-bb84-295f71d16827,['d1e53cc9-6cca-4885-a1c2-eb14631601e0'],-0.0,0.15,disgust
8e3723d9-b212-418d-bf3c-03287517098b,Worker measure take may relationship concern party.,2024-11-22 01:28:36,fr,Twitter for Android,260,142,867,64,ef028e35-e45c-424f-bd10-6bab09c00b9e,"['current', 'across', 'manage', 'deep', 'mind']","['http://price.com/', 'https://www.cantrell-hunter.com/']",['cclements'],[],"('41.27621', '-72.86843')",76d15395-0492-4c7d-92a4-391cf8a3c445,['501781bd-5d86-45ef-a069-946da937d057'],-0.93,0.98,joy
b4f641d9-320a-4632-9f49-7d748ee143f9,Short serious over claim.,2024-07-22 19:56:46,es,Twitter for iPhone,272,131,849,21,b250bf38-7635-4881-8ffb-5108a8cc5868,"['consumer', 'cold', 'person', 'big', 'quickly']",[],"['martineztimothy', 'ssmith', 'sarahmartinez']",[],,b30733b7-9a17-47b3-8e4c-37c5aedeb1e1,"['55db985b-b0db-4657-8edf-90c6edaa4b91', 'd6ce20c0-d8a2-49e1-9d9a-3daa7d1ceb86']",-0.44,0.64,fear
2ee1844b-cc8b-4338-bfb8-e8014c53205c,Building agree response none commercial catch.,2024-04-25 01:29:39,es,Twitter for iPhone,250,104,828,15,1756f942-3de1-4593-9e01-b719810696ec,['event'],[],[],[],,,[],-0.23,0.88,anger
1b1d2124-f609-4345-b071-650645849509,Eye respond economy admit performance Democrat yes hear.,2024-09-13 07:18:30,de,Twitter for Android,362,26,339,46,38556441-9087-49af-9d34-935970021790,['her'],['https://www.moore.com/'],[],"['https://www.lorempixel.com/534/660', 'https://dummyimage.com/357x514']",,9ba71e3e-4d94-484d-bf26-ef492499a0f5,"['7e5dc532-4204-4d4a-8851-1aa777eb29d9', 'ae4f8905-4778-4f68-af6d-04fb9f1ab25c']",0.65,0.38,sadness
9b74f2a2-e585-456e-9e04-6983ca7e8291,They most agreement despite response.,2024-09-28 05:37:42,en,Twitter for Android,288,6,125,91,cf560acc-4a11-4c9e-9eab-04f44aa525dc,"['simply', 'few', 'account', 'east']","['http://www.wright.org/', 'https://riley.com/']","['gwright', 'gloriaweber', 'stephen83']",[],"('35.61452', '-88.81395')",6f2c7730-980c-4f11-b1bb-7b558cab0a70,[],-0.83,0.98,joy
30b09424-8f75-4914-b7d4-34c07bd502fa,Seat answer information man travel.,2024-02-29 22:08:20,en,Twitter for iPhone,153,22,43,83,1134ca0a-f82d-48ae-b1f8-8ffc05fe8e61,"['paper', 'second']",['https://www.lloyd.com/'],['christopher02'],[],,29227cc5-ea9b-4d98-9b4f-4aa862f07fae,[],-0.44,0.08,anger
93c19486-e712-49d2-8dda-3f11adef4caf,Matter ok by attention animal crime various.,2024-04-24 23:33:56,en,Twitter for iPhone,243,90,964,4,8644fa1b-3d81-4db7-92a7-3804a941c8e1,"['season', 'question', 'exactly', 'wait', 'light']",[],"['feliciamontoya', 'christopherferguson']",[],"('31.76212', '-95.63079')",cfc90d01-748e-4b30-bfbd-cac3f40de034,"['9c827245-98e8-44a2-9c0c-5122b2dd867f', '2b5301c8-bde5-45d4-b8a9-5943aebaa9ea']",0.22,0.93,disgust
af3dcce2-fe98-4738-8f7b-3cbc9bb2d4a2,Where skill drop knowledge me.,2024-11-10 14:46:18,es,Twitter for Android,417,141,472,48,51e1f902-9776-48de-a1f6-31a0bf1d5e2c,"['husband', 'again', 'set', 'career', 'real']","['https://www.savage.com/', 'http://www.mitchell-carter.biz/']",[],['https://www.lorempixel.com/676/633'],,,['eea0395d-9de0-4dff-8dd3-c79917790dfc'],-0.01,0.75,anger
c0daef87-a977-4b91-b2c2-10353ad79718,Network improve goal with happen nation arrive.,2024-10-11 08:04:13,es,Twitter for Android,8,23,51,81,2ab45424-51eb-4328-aae3-14c6e32a0a5e,['beyond'],"['http://harris.com/', 'https://johnson.org/', 'https://odom.info/']",[],"['https://dummyimage.com/286x712', 'https://www.lorempixel.com/810/44']",,,"['86c6d3d1-5964-4f11-82eb-cebc32f89f72', 'e43ce5ff-8e24-420e-819a-a665e3565eed']",0.73,0.42,fear
3b060db8-9496-4fb5-a810-155a19f48622,Wall rather herself trade.,2024-08-23 12:33:22,de,Twitter for iPhone,188,152,172,32,33cb2a74-8a1e-4c7f-92c5-8932bef17e56,"['thank', 'at', 'down', 'may']","['https://johns.com/', 'http://www.scott-fisher.biz/', 'https://wilson-simmons.biz/']",['daviseric'],[],"('39.00622', '-77.4286')",,"['cab2c258-73f4-459a-a979-ec0ccf63c6cc', '28dbfee0-be02-4c7c-936c-b626f9e36b2e']",-0.23,0.02,joy
7c5f2204-d72d-42b0-8a79-bb4781d39d52,Until exist social executive leg team Democrat send.,2024-06-19 00:39:44,en,Twitter Web App,169,153,946,98,0a4204e4-f85e-4a21-9fb5-bc80bdfbdb72,"['fire', 'evening', 'perform', 'still', 'cover']","['http://ward-brown.info/', 'https://www.sparks-garcia.com/']","['russelljohn', 'blackdouglas']","['https://www.lorempixel.com/633/109', 'https://placekitten.com/39/692']",,b6c46574-6620-47db-8cec-1973669f268a,"['b8951631-e3d8-4e49-ada4-16571c5fc97b', '47eaef06-9003-404b-8766-b0b6d0b8f9d4']",-0.91,0.95,sadness
a701701d-0c30-438c-bc5f-311eb11da815,Occur have mouth glass determine picture.,2024-06-26 06:07:09,de,Twitter for Android,344,200,587,68,6d792881-f43e-42ce-ba42-6462759f0765,"['whatever', 'onto', 'pattern', 'leave']","['https://www.williams.com/', 'https://www.johnson-james.org/', 'https://www.bell-gray.com/']",[],[],"('37.73604', '-120.93549')",,[],-0.59,0.26,anger
f8de0909-df00-4293-8d78-54691707cb1f,Together all shoulder six particularly beyond special.,2024-06-20 15:35:12,de,Twitter Web App,56,83,443,79,b4b1bea1-80f6-473f-85ab-0f38184fd3d4,"['then', 'and', 'contain']","['http://peterson.org/', 'http://alexander-jones.com/']",['michael74'],['https://www.lorempixel.com/645/855'],"('43.1009', '-75.23266')",b741e6b1-ad4a-4da2-b6a6-30d28aaf5b81,"['f7434394-3b7b-413c-89d7-2eec97e94fbb', '18005a26-c676-4a12-92c8-078f796bda8e']",-0.63,0.65,anger
75d4da50-c679-4c31-b3f7-2c4d1ade3c26,Ask small back material.,2024-04-03 07:03:00,de,Twitter for Android,213,98,841,6,7d94b209-d8af-45f6-8ab0-044e6d50b08f,['responsibility'],['https://www.santos-smith.com/'],"['kellybeltran', 'garycarter', 'charlenetran']","['https://dummyimage.com/634x919', 'https://placekitten.com/766/351']","('42.35843', '-71.05977')",,"['03786fbf-5279-4442-b211-033f25aaefd2', 'b034b2e9-ec4d-4202-8982-6b4ead5b595f']",-0.14,0.88,anger
c7d96306-fadf-4157-82c6-b2415ddbb62e,College I life.,2024-11-12 14:23:17,fr,Twitter for Android,298,3,741,76,84e82a6e-e719-4892-bf46-e6e3386949f1,"['itself', 'six', 'against', 'start', 'team']",['https://www.perez-jackson.net/'],['jesse18'],"['https://www.lorempixel.com/182/910', 'https://www.lorempixel.com/168/462']","('39.32011', '-76.51552')",,['8def68ab-aa18-4c36-96e1-ad046295772b'],-0.9,0.84,anger
cc53406a-44f4-45b9-9669-315593a753ee,Better save check hot affect.,2024-09-13 06:39:32,en,Twitter for Android,157,74,404,6,eba4aa33-689a-4994-b97b-a577f59f8027,"['walk', 'seat', 'recently', 'energy']",[],['annharris'],[],"('40.2737', '-76.88442')",,"['d31af4c6-5142-4ca9-87e5-f4ddc0a7526f', '76e325cd-b95a-4b8a-b1b8-644989f0fadb']",-0.39,0.43,sadness
3b60d04b-4de9-4b8b-93a0-5c04fb0180a4,Including through wide boy.,2024-06-27 13:27:52,en,Twitter for Android,407,105,508,84,4a725fd7-187b-4fd5-b080-34c18ac58ae9,"['wonder', 'buy']",['http://www.cruz.com/'],[],[],,f8aa728b-7630-4922-a9fc-99ae00a8d52c,['6b69466d-1438-4a35-93ac-aca77c8f8313'],0.08,0.12,anger
e20422dc-5409-4531-8821-9b97f6a69426,Police under improve administration edge investment.,2024-02-14 17:10:04,fr,Twitter Web App,460,99,30,13,5e4a8c10-20ed-4d8a-a5a8-5d2844ce73eb,"['fight', 'guess', 'information', 'many']",['http://www.pruitt-ingram.com/'],"['richardpham', 'daniel04']",['https://placekitten.com/128/670'],,,['480e0f6b-f4d5-412a-90f4-2e22aa148386'],-0.3,0.19,anger
0e6f901b-c728-44a6-b51c-efcf69473000,Firm box fall scene.,2024-03-31 15:49:50,fr,Twitter for iPhone,371,199,391,83,02756a74-8b93-48f9-bd45-1222eb1e220e,"['contain', 'open', 'seat', 'early']",[],"['daniel13', 'qhahn', 'kimberly27']",['https://www.lorempixel.com/849/959'],"('40.57788', '-73.95958')",68470fb1-a31d-4b59-bca4-789274e57e4b,['cf9aabce-940e-483c-ba04-ae70a084d244'],-0.95,0.26,joy
33e164d6-302b-48ed-9a5d-57e4a985c504,Well inside resource when rather.,2024-04-13 13:30:37,en,Twitter for iPhone,446,21,699,2,c0377245-b6f2-41d5-a471-908bb5396a79,"['away', 'seat', 'us']","['http://blankenship.com/', 'https://www.west.info/']",['ortizernest'],[],"('47.92526', '-97.03285')",,[],0.22,0.3,fear
27f4487d-8f3d-45d5-88ff-91897349ced4,Nice list many.,2024-05-29 14:04:46,fr,Twitter Web App,352,185,436,6,df57b4c7-13fd-4e68-8df0-9b7f89a44c58,"['reflect', 'oil', 'test', 'ever', 'reduce']",['https://murphy.com/'],"['brian32', 'sarah97', 'cassandra97']",['https://placekitten.com/707/954'],,,[],0.79,0.51,anger
ccc48955-4270-429f-ae69-f953ebf63237,Newspaper foreign court.,2024-08-01 23:01:30,de,Twitter for iPhone,322,143,176,88,b2e77e17-70f1-4514-b425-c098ba60e0ef,"['cost', 'shake', 'lot', 'born', 'best']",['http://www.banks.com/'],"['vsmith', 'fredsantana']",['https://placeimg.com/283/712/any'],,,[],0.85,0.85,joy
0b2fa0ce-9c1d-4446-83b0-c148d48b04f0,Box particular billion even field article.,2024-10-18 17:22:17,es,Twitter for iPhone,13,62,362,14,cc0e31bc-6940-4fee-82f5-23e753fd08ef,['matter'],['http://www.nelson.com/'],"['toddjohnston', 'uhoover', 'chloetaylor']",[],,,['147d3f61-73d0-4f5e-aac0-140ce2b7571a'],0.81,0.24,disgust
1b174b4a-133b-49dc-a388-b198cc7aeda8,Name physical address huge activity avoid.,2024-12-13 04:37:50,de,Twitter for iPhone,305,146,219,53,6bb14798-e91c-490a-9d5e-81236d601918,"['machine', 'police', 'may', 'shake']",[],"['vayala', 'ronald94', 'amandalopez']",[],,13e338f5-2343-45a1-86da-e376000e273f,['f620d600-e18e-4534-8dbf-08098b88e623'],0.62,0.8,sadness
6b4768e2-5c86-460b-906e-3e3e0dbcb0e3,Green what apply then must.,2024-03-19 00:22:01,en,Twitter for iPhone,242,133,930,56,7ac531b0-3924-415f-8442-c5f14cc8b57f,"['around', 'soldier']","['http://www.reyes.com/', 'https://www.cooper.com/']",[],[],"('43.1009', '-75.23266')",,[],0.18,0.37,sadness
e0df3c3b-9c7b-415e-95e8-e5602a6ba1b0,Bit begin lot police total car.,2024-10-12 14:54:25,fr,Twitter for iPhone,135,43,191,48,c5e6d31f-a040-4f29-8582-f30142a8376a,"['stage', 'fear', 'meeting']",[],"['brian25', 'xcole']",[],,,['4b49878c-7bef-442e-a366-578b02b5ba37'],0.51,0.47,sadness
0f00e6b5-637d-4e15-a80c-f5d4448b7e1b,Hospital baby expert including none.,2024-07-28 04:25:55,es,Twitter for Android,495,175,281,15,697ceccd-84fa-4fbf-be42-346da9ca9ac2,"['media', 'forward', 'floor', 'many']","['https://church.com/', 'http://www.harris.com/', 'https://www.wiley.com/']",['sandyhanson'],"['https://dummyimage.com/975x460', 'https://placekitten.com/633/120']",,dc0e2c22-25c6-47b8-8da1-b0313ed6a894,['37388eac-c392-4b49-8152-2b935e10afce'],-0.32,0.76,disgust
e253b92a-5ec6-42de-9dfa-f1514d947f04,Ok fact player cell.,2024-11-03 20:28:37,en,Twitter Web App,335,97,286,70,1bd4557a-8ca8-4c43-8c5d-285233e07879,"['PM', 'bank']",['https://www.jenkins.com/'],[],"['https://www.lorempixel.com/577/479', 'https://placekitten.com/39/287']",,,[],0.66,0.44,disgust
fbd0361f-5fb5-4119-b6cd-9012f0a2401e,Senior have north create responsibility.,2024-05-24 10:22:19,fr,Twitter for iPhone,400,43,456,32,7466cb16-f1dd-456d-9fc1-524f0f8b2d0a,['article'],"['https://white.com/', 'http://jones.com/', 'http://www.ferguson.com/']",[],['https://placekitten.com/446/53'],,,[],-0.13,0.75,disgust
